idCredito,total_attempts,total_successes,total_failures,total_amount_paid,total_amount_due,success_rate,repayment_ratio
685439,97,0,97,2926.18,56106.37,0.0,0.05215414934168793
397443,21,0,21,1474.28,28269.88,0.0,0.05215020367967604
599727,18,0,18,3212.92,61614.16,0.0,0.05214580544472244
415399,4,0,4,418.11,8020.140000000001,0.0,0.05213250641509998
644802,156,0,156,2583.83,49588.31,0.0,0.05210562731417949
678137,12,0,12,101.56,1949.17,0.0,0.052104228979514354
711537,119,0,119,2846.08,54661.32,0.0,0.05206753148295724
551329,154,0,154,3288.68,63189.64,0.0,0.052044607312211305
609316,20,0,20,3992.34,76765.12,0.0,0.05200721369288552
622519,73,0,73,936.52,18015.53,0.0,0.051984038215917044
469240,154,0,154,6508.71,125244.66,0.0,0.05196796414314191
646439,21,0,21,1274.65,24536.120000000003,0.0,0.05194994155555157
709386,77,0,77,1966.72,37859.36,0.0,0.051948051948051945
635579,26,0,26,1306.18,25143.97,0.0,0.05194804161793066
685289,20,0,20,1768.73,34048.06,0.0,0.0519480405050978
726233,62,0,62,1884.76,36281.65,0.0,0.05194802331205995
719346,31,0,31,188.19,3622.7000000000003,0.0,0.051947442515251054
626486,103,0,103,6087.52,117239.99,0.0,0.05192358000030536
661791,81,0,81,938.65,18084.78,0.0,0.05190276022157859
303185,84,0,84,3594.75,69284.94,0.0,0.051883569502982896
400275,91,0,91,8271.06,159463.93,0.0,0.05186790517454323
605475,66,0,66,2031.92,39210.880000000005,0.0,0.051820311097328084
498166,28,0,28,2391.5299999999997,46187.4,0.0,0.05177884011656858
588206,63,0,63,3138.0,60623.85,0.0,0.05176180661571313
597319,9,0,9,222.65,4301.51,0.0,0.051760893267712965
392268,91,0,91,2710.6200000000003,52368.14000000001,0.0,0.05176086070652882
509244,63,0,63,2662.1899999999996,51446.649999999994,0.0,0.051746615182912785
463914,42,0,42,519.96,10049.02,0.0,0.05174235895639575
656244,31,0,31,154.82,2993.1099999999997,0.0,0.051725462812927024
715992,62,0,62,1248.51,24137.85,0.0,0.051724159359677856
465637,43,0,43,544.14,10520.039999999999,0.0,0.05172413793103449
463459,47,0,47,993.5999999999999,19209.6,0.0,0.05172413793103448
651250,58,0,58,5089.0199999999995,98387.72,0.0,0.051724137931034475
611740,100,0,100,5354.85,103548.64,0.0,0.05171337836981732
391045,79,0,79,2656.57,51375.12,0.0,0.05170927094671506
438702,70,0,70,2032.48,39315.58,0.0,0.051696553885253634
593285,51,0,51,985.58,19070.32,0.0,0.05168135615972884
537022,28,0,28,691.29,13379.24,0.0,0.05166885413521246
544460,53,0,53,2216.43,42912.27,0.0,0.05165026226764513
644319,60,0,60,1481.08,28675.28,0.0,0.05165006235335801
727467,40,0,40,1105.4,21411.91,0.0,0.0516254738601087
716748,35,0,35,2809.6,54435.939999999995,0.0,0.05161296011421866
685743,41,0,41,2490.66,48256.56,0.0,0.05161287916088507
348977,54,0,54,2735.12,53019.86,0.0,0.05158670732061533
579681,43,0,43,1662.98,32239.640000000003,0.0,0.05158184148458233
553413,43,0,43,1187.0100000000002,23012.18,0.0,0.051581814499973504
471926,46,0,46,1565.05,30346.469999999998,0.0,0.051572719990166896
647753,74,0,74,1129.8999999999999,21920.059999999998,0.0,0.05154639175257732
377758,54,0,54,4102.68,79593.59000000001,0.0,0.05154535685599807
530675,21,0,21,867.9200000000001,16841.58,0.0,0.05153435722776604
662249,56,0,56,9017.96,175114.27,0.0,0.051497573555827285
681801,99,0,99,5942.57,115419.12,0.0,0.05148687669772564
611654,252,0,252,13948.76,271254.76,0.0,0.05142309760757747
474488,21,0,21,6257.78,121718.42,0.0,0.05141193912967322
641294,167,0,167,2881.56,56082.68,0.0,0.05138056883158936
343970,78,0,78,5565.56,108344.02,0.0,0.05136933261291209
658762,73,0,73,4461.97,86873.39,0.0,0.0513617576107022
527002,86,0,86,1992.55,38797.17,0.0,0.0513581274098085
640937,49,0,49,3438.52,66960.46,0.0,0.051351499078710026
690984,153,0,153,7360.0199999999995,143339.33,0.0,0.05134682853617357
550775,39,0,39,4132.38,80501.3,0.0,0.05133308406199651
616968,93,0,93,1885.65,36739.76,0.0,0.05132450511380586
443119,40,0,40,1966.81,38325.700000000004,0.0,0.051318305993106446
641748,47,0,47,598.6,11667.72,0.0,0.05130393941575561
404468,55,0,55,4652.12,90703.12,0.0,0.051289525652480315
615303,23,0,23,915.34,17848.47,0.0,0.05128394758766437
670450,40,0,40,3003.7200000000003,58572.54,0.0,0.05128205128205129
629573,20,0,20,424.0,8268.0,0.0,0.05128205128205128
705195,78,0,78,8366.04,163137.78000000003,0.0,0.05128205128205128
634411,20,0,20,1085.72,21171.54,0.0,0.05128205128205128
623148,25,0,25,488.1,9517.95,0.0,0.05128205128205128
671451,21,0,21,136.0,2652.0,0.0,0.05128205128205128
353911,78,0,78,4289.2,83639.4,0.0,0.05128205128205128
642354,54,0,54,789.0,15385.5,0.0,0.05128205128205128
547171,23,0,23,1732.68,33787.26,0.0,0.05128205128205128
390349,54,0,54,2051.32,40000.740000000005,0.0,0.05128205128205128
737046,39,0,39,2565.86,50034.270000000004,0.0,0.05128205128205128
647790,78,0,78,2061.04,40190.28,0.0,0.05128205128205128
714440,39,0,39,4202.68,81952.26000000001,0.0,0.05128205128205128
734155,39,0,39,2029.22,39569.79,0.0,0.05128205128205128
406980,54,0,54,1394.92,27200.940000000002,0.0,0.05128205128205128
401569,54,0,54,1394.92,27200.940000000002,0.0,0.05128205128205128
644297,15,0,15,2980.83,58126.19,0.0,0.05128204687078234
622266,20,0,20,2190.07,42706.37,0.0,0.05128204527802293
646844,20,0,20,1517.67,29594.57,0.0,0.05128204261795323
747644,22,0,22,1410.65,27507.68,0.0,0.051282041960645175
685107,20,0,20,1009.83,19691.690000000002,0.0,0.05128203826080951
644405,20,0,20,794.99,15502.31,0.0,0.05128203474191911
489822,60,0,60,1915.29,37348.17,0.0,0.051282030685840835
645312,15,0,15,596.75,11636.630000000001,0.0,0.05128202924729926
689550,21,0,21,1685.51,32867.46,0.0,0.05128202787802891
467013,19,0,19,508.45,9914.779999999999,0.0,0.051282025420634654
719156,21,0,21,996.27,19427.28,0.0,0.051282011686659176
503011,20,0,20,278.17,5424.320000000001,0.0,0.051282004011562736
652361,20,0,20,260.93,5088.14,0.0,0.05128200088834033
648741,21,0,21,481.23,9384.0,0.0,0.05128196930946292
663159,20,0,20,110.09,2146.76,0.0,0.05128193184147273
595832,90,0,90,1497.6699999999998,29221.789999999997,0.0,0.05125182269806196
615002,48,0,48,1483.24,28941.12,0.0,0.05125026260213841
657978,120,0,120,1752.2800000000002,34199.03,0.0,0.051237710543252254
591162,78,0,78,12908.09,251987.5,0.0,0.05122512029366536
446606,20,0,20,891.9,17430.35,0.0,0.05116936837183419
607285,47,0,47,1610.9,31482.41,0.0,0.05116825554333357
384510,52,0,52,2756.02,53870.54,0.0,0.05116005891160549
713517,45,0,45,5080.68,99327.3,0.0,0.05115089205082591
506506,129,0,129,2572.4900000000002,50330.630000000005,0.0,0.05111181799234383
365958,41,0,41,3318.33,64933.78,0.0,0.051103293231966475
537945,10,0,10,295.58,5784.46,0.0,0.051098978988531336
622907,32,0,32,3162.44,61910.63,0.0,0.05108072717076212
627086,65,0,65,2346.8999999999996,45954.619999999995,0.0,0.051069946830155484
652817,38,0,38,2210.25,43284.07,0.0,0.051063820939204654
505599,299,0,299,14190.65,277992.77999999997,0.0,0.05104682934571179
641206,11,0,11,1494.22,29282.26,0.0,0.051028165175775374
637038,120,0,120,1533.19,30050.6,0.0,0.05102027912920208
639062,31,0,31,306.43,6006.61,0.0,0.05101546462979951
659045,67,0,67,4321.77,84730.08,0.0,0.051006325026484105
632004,234,0,234,4531.28,88848.92,0.0,0.050999832074492296
620020,76,0,76,2254.94,44225.39,0.0,0.05098745313495257
736672,47,0,47,1521.8600000000001,29851.870000000003,0.0,0.05098039084318671
662604,89,0,89,6572.63,128958.89000000001,0.0,0.050966862385369474
609400,15,0,15,318.07,6240.78,0.0,0.0509663856120549
648635,31,0,31,7182.56,140957.74000000002,0.0,0.05095541401273885
467737,42,0,42,4819.64,94585.44,0.0,0.050955411319120576
530505,33,0,33,1972.6,38712.28,0.0,0.05095540743144036
523220,178,0,178,6014.5,118146.64000000001,0.0,0.050907076155530105
516116,46,0,46,1023.21,20115.79,0.0,0.05086601122799552
737437,32,0,32,2381.0,46826.24,0.0,0.05084755897548042
549144,42,0,42,3998.43,78635.79,0.0,0.05084745762711865
733884,30,0,30,526.8,10360.4,0.0,0.05084745762711864
591127,13,0,13,364.91,7176.63,0.0,0.050846985284179344
471164,67,0,67,2713.16,53365.78,0.0,0.050840819716305094
653902,95,0,95,8264.7,162641.61000000002,0.0,0.05081540941460184
703516,145,0,145,5080.68,100026.27,0.0,0.05079345655896196
631846,83,0,83,2096.2,41277.299999999996,0.0,0.05078336034575905
489057,187,0,187,1433.52,28230.48,0.0,0.05077915784641281
582369,35,0,35,571.3299999999999,11251.4,0.0,0.05077856977798318
741337,22,0,22,876.83,17273.54,0.0,0.05076145364528637
678557,93,0,93,975.3000000000001,19213.41,0.0,0.05076142131979696
715866,43,0,43,373.78999999999996,7363.700000000001,0.0,0.050761166261526124
696952,92,0,92,2427.94,47844.700000000004,0.0,0.050746268656716415
654385,27,0,27,1344.6,26509.29,0.0,0.05072184128658293
642625,42,0,42,1063.1299999999999,20967.8,0.0,0.050702982668663375
473409,37,0,37,1365.13,26940.41,0.0,0.050672205805331105
635253,57,0,57,1498.9,29586.7,0.0,0.050661276857506925
640785,42,0,42,1228.64,24265.640000000003,0.0,0.05063291139240506
714289,79,0,79,6019.8,118891.05,0.0,0.05063291139240506
491167,40,0,40,1170.2,23111.45,0.0,0.05063291139240506
583642,40,0,40,3711.16,73295.41,0.0,0.050632911392405056
710229,47,0,47,3511.99,69361.83,0.0,0.05063289131789054
271683,51,0,51,1125.8,22234.559999999998,0.0,0.05063288862023805
717941,35,0,35,562.81,11115.51,0.0,0.05063285445292208
726623,27,0,27,5203.719999999999,102773.87,0.0,0.050632714327095006
697353,27,0,27,1587.63,31355.829999999998,0.0,0.05063268935952262
727144,31,0,31,833.48,16461.91,0.0,0.05063081987448601
364216,64,0,64,5772.04,114084.5,0.0,0.05059442781447085
643281,44,0,44,702.92,13896.0,0.0,0.05058434081750143
695075,160,0,160,5878.59,116293.82,0.0,0.05054946169968447
653043,143,0,143,8139.849999999999,161044.09,0.0,0.05054423294887754
505551,52,0,52,800.04,15834.67,0.0,0.0505245767673087
603440,41,0,41,1639.42,32476.89,0.0,0.05047958717722048
634066,43,0,43,1228.66,24346.09,0.0,0.05046641986454499
655461,61,0,61,10464.71,207391.65,0.0,0.05045868529422472
494419,61,0,61,641.11,12708.84,0.0,0.05044598877631633
695812,84,0,84,3759.58,74537.76,0.0,0.050438596491228074
685154,145,0,145,5617.009999999999,111537.82999999999,0.0,0.050359685140010345
702150,32,0,32,2777.27,55148.71,0.0,0.050359654831454805
732472,51,0,51,3571.13,70935.59,0.0,0.050343276203102
741408,34,0,34,2502.29,49712.04,0.0,0.05033569332499732
727856,75,0,75,1980.07,39353.909999999996,0.0,0.050314441436695875
675293,90,0,90,7978.68,158576.37,0.0,0.050314432093508006
447372,78,0,78,4103.16,81597.03,0.0,0.05028565377931035
729940,64,0,64,1949.15,38766.38,0.0,0.05027939157589644
272116,46,0,46,2827.01,56229.36,0.0,0.05027640364393264
726930,60,0,60,1571.46,31272.07,0.0,0.050251230570921596
429802,12,0,12,77.91,1551.13,0.0,0.0502278983708651
443326,18,0,18,466.5,9287.97,0.0,0.050226260420737794
544274,143,0,143,21903.54,436124.61000000004,0.0,0.05022312315739302
714909,78,0,78,3481.04,69317.86,0.0,0.050218515112843934
405898,87,0,87,2661.73,53012.35,0.0,0.05020962096568064
547100,16,0,16,1094.88,21812.079999999998,0.0,0.05019603815867172
644940,104,0,104,3614.4100000000003,72009.53,0.0,0.050193495222090746
613026,40,0,40,856.36,17067.190000000002,0.0,0.0501758051559747
489591,82,0,82,2898.2,57781.92,0.0,0.05015755793507727
57710,19,0,19,654.54,13051.46,0.0,0.05015071110818253
651746,41,0,41,3376.1899999999996,67330.01999999999,0.0,0.05014390312077733
623711,37,0,37,1317.78,26307.18,0.0,0.050092028107915784
66871,58,0,58,1002.78,20038.190000000002,0.0,0.050043442047410465
552613,85,0,85,1802.21,36016.17,0.0,0.05003891307709843
436245,53,0,53,1181.6499999999999,23616.2,0.0,0.050035568804464726
616534,31,0,31,3300.24,65984.79999999999,0.0,0.05001515500539519
642469,15,0,15,1628.98,32579.06,0.0,0.050000828753193
737175,11,0,11,286.44,5728.7699999999995,0.0,0.050000261836310414
718506,34,0,34,725.69,14513.74,0.0,0.05000020670068501
518330,21,0,21,9142.0,182839.81,0.0,0.05000005195805005
714839,24,0,24,585.33,11706.6,0.0,0.05
727162,20,0,20,2341.33,46826.6,0.0,0.05
735400,20,0,20,1170.66,23413.2,0.0,0.05
381032,20,0,20,1172.17,23443.4,0.0,0.05
732323,40,0,40,2402.08,48041.6,0.0,0.05
741293,20,0,20,731.66,14633.199999999999,0.0,0.05
650262,20,0,20,767.91,15358.199999999999,0.0,0.05
721443,20,0,20,1225.74,24514.8,0.0,0.05
616466,20,0,20,400.0,8000.0,0.0,0.05
657503,14,0,14,458.8,9176.0,0.0,0.05
552958,17,0,17,1495.0,29900.0,0.0,0.05
684505,21,0,21,938.7,18774.0,0.0,0.05
687250,21,0,21,2306.0,46120.0,0.0,0.05
530073,19,0,19,3876.15,77523.0,0.0,0.05
642068,20,0,20,778.23,15564.6,0.0,0.05
515878,20,0,20,1746.01,34920.2,0.0,0.05
737520,20,0,20,1559.33,31186.6,0.0,0.05
715767,30,0,30,9477.91,189558.19999999998,0.0,0.05
743129,17,0,17,2752.26,55045.200000000004,0.0,0.05
347590,20,0,20,897.99,17959.8,0.0,0.05
478559,20,0,20,897.92,17958.399999999998,0.0,0.05
736986,20,0,20,2265.0,45300.0,0.0,0.05
551050,14,0,14,406.76,8135.2,0.0,0.05
732970,20,0,20,645.27,12905.4,0.0,0.05
615575,20,0,20,1911.67,38233.4,0.0,0.05
636450,20,0,20,3754.67,75093.4,0.0,0.05
652256,21,0,21,630.96,12619.2,0.0,0.05
627931,40,0,40,2878.42,57568.4,0.0,0.05
630277,20,0,20,2402.12,48042.399999999994,0.0,0.05
332369,20,0,20,666.42,13328.4,0.0,0.049999999999999996
727146,40,0,40,1346.26,26925.2,0.0,0.049999999999999996
722521,60,0,60,4410.36,88207.2,0.0,0.049999999999999996
742046,20,0,20,1888.05,37761.0,0.0,0.049999999999999996
524860,20,0,20,1520.01,30400.2,0.0,0.049999999999999996
553205,42,0,42,711.36,14227.2,0.0,0.049999999999999996
744270,20,0,20,2792.03,55840.600000000006,0.0,0.049999999999999996
742903,20,0,20,551.32,11026.400000000001,0.0,0.049999999999999996
601769,20,0,20,1439.68,28793.600000000002,0.0,0.049999999999999996
599349,21,0,21,2198.09,43961.810000000005,0.0,0.049999988626491944
745220,21,0,21,1755.99,35119.81,0.0,0.04999998576302093
712257,41,0,41,1030.18,20603.61,0.0,0.04999997573240806
644814,21,0,21,338.99,6779.81,0.0,0.04999992625162062
607600,68,0,68,2670.39,53407.88,0.0,0.04999992510468493
681636,22,0,22,458.97,9179.42,0.0,0.04999989106065525
672582,21,0,21,219.99,4399.81,0.0,0.04999988635872912
528202,239,0,239,3705.1499999999996,74103.18,0.0,0.04999987854772224
494783,112,0,112,1043.15,20863.149999999998,0.0,0.049999640514495666
627907,55,0,55,992.76,19859.65,0.0,0.049988796378586726
612378,106,0,106,1581.4199999999998,31650.199999999997,0.0,0.049965561039108757
609800,38,0,38,456.72,9140.960000000001,0.0,0.049964117554392534
466961,24,0,24,1538.5,30803.43,0.0,0.04994573656245425
646308,154,0,154,2140.69,42871.76,0.0,0.04993240305506468
677247,35,0,35,1740.04,34853.86,0.0,0.04992388217546062
477857,30,0,30,818.48,16408.2,0.0,0.04988237588522812
697383,145,0,145,7146.900000000001,143295.40000000002,0.0,0.04987529257743095
662904,163,0,163,4266.79,85583.64,0.0,0.04985520597160859
720001,94,0,94,3277.8500000000004,65791.12000000001,0.0,0.04982207325243893
495156,2,0,2,66.52,1335.34,0.0,0.04981502838228466
577986,52,0,52,1520.82,30542.63,0.0,0.04979335440333724
616740,98,0,98,4641.84,93250.23000000001,0.0,0.049778322262583156
662137,154,0,154,2505.07,50329.12,0.0,0.0497737691419997
660954,89,0,89,4909.469999999999,98665.03,0.0,0.0497589672855722
527647,44,0,44,3363.4700000000003,67603.71,0.0,0.049752742859822334
593230,82,0,82,614.35,12355.45,0.0,0.049722996734234685
676808,126,0,126,2117.11,42581.310000000005,0.0,0.04971923127776012
647246,160,0,160,5159.64,103837.8,0.0,0.049689419459965446
683139,120,0,120,2254.45,45404.659999999996,0.0,0.04965239250772938
474047,21,0,21,638.88,12868.58,0.0,0.04964650334380328
640863,66,0,66,932.98,18799.74,0.0,0.04962728207943301
410615,83,0,83,1025.35,20675.809999999998,0.0,0.04959176931883201
132813,58,0,58,693.5999999999999,13987.599999999999,0.0,0.049586776859504134
446190,41,0,41,1127.98,22753.33,0.0,0.04957428209409348
369743,35,0,35,212.38,4285.3,0.0,0.04956012414533405
730847,46,0,46,3893.71,78582.22,0.0,0.04954950369180204
565395,15,0,15,1633.11,32981.51,0.0,0.04951592574142299
488040,8,0,8,87.46,1766.55,0.0,0.0495089298349891
645357,41,0,41,3024.8999999999996,61100.28,0.0,0.049507138101494784
688429,17,0,17,636.13,12849.76,0.0,0.04950520476647034
718647,21,0,21,760.93,15370.779999999999,0.0,0.04950496981935855
713378,75,0,75,848.16,17132.84,0.0,0.04950492737923193
583994,75,0,75,1804.09,36452.21,0.0,0.04949192380928344
578505,72,0,72,5819.4,117588.20999999999,0.0,0.04948965546800993
685002,87,0,87,5302.120000000001,107178.61,0.0,0.04946994554230551
594013,67,0,67,5540.92,112200.0,0.0,0.049384313725490195
495321,47,0,47,594.51,12038.69,0.0,0.04938328007449315
689844,22,0,22,1500.02,30375.41,0.0,0.04938270792065029
687921,64,0,64,2120.42,42938.65,0.0,0.049382549288345116
463104,98,0,98,1474.44,29857.71,0.0,0.0493822198688379
658185,31,0,31,1241.34,25160.7,0.0,0.049336465201683576
334749,65,0,65,1820.6799999999998,36906.479999999996,0.0,0.04933225818338677
492572,41,0,41,1720.88,34893.72,0.0,0.049317756891497956
312467,44,0,44,1105.32,22419.48,0.0,0.04930176792682078
375205,33,0,33,4280.48,86858.88999999998,0.0,0.049280850814464705
540462,24,0,24,1892.0099999999998,38396.25,0.0,0.04927590585018068
730388,35,0,35,3475.47,70552.06,0.0,0.04926107047760193
482966,19,0,19,561.47,11397.86,0.0,0.049261001626621136
530297,53,0,53,2737.02,55572.44,0.0,0.049251391517090126
621067,100,0,100,1539.42,31260.84,0.0,0.04924435811705636
652205,79,0,79,6480.14,131600.43,0.0,0.04924102451640926
463575,48,0,48,857.7900000000001,17424.3,0.0,0.049229524285050195
381311,89,0,89,4179.17,84929.44,0.0,0.04920755394124817
682323,164,0,164,2374.88,48269.36,0.0,0.04920056947098532
640447,59,0,59,385.98,7848.26,0.0,0.04918032786885246
473871,69,0,69,25607.58,520687.46,0.0,0.04918032786885246
739859,31,0,31,4765.41,96896.67,0.0,0.04918032786885246
640532,59,0,59,579.0,11773.0,0.0,0.04918032786885246
463269,134,0,134,5484.009999999999,111520.3,0.0,0.049174993252349565
541446,92,0,92,3144.75,63991.619999999995,0.0,0.04914315343165246
713656,16,0,16,286.66,5833.28,0.0,0.04914216358549565
631874,52,0,52,2047.3500000000001,41664.95,0.0,0.049138424503089535
647347,120,0,120,2382.8,48493.47,0.0,0.04913651260674891
596587,24,0,24,6463.92,131622.13,0.0,0.04910967479404869
672382,134,0,134,13019.939999999999,265273.85,0.0,0.04908112880331024
473904,45,0,45,500.0,10187.5,0.0,0.049079754601226995
341391,83,0,83,4299.44,87601.09,0.0,0.04907975460122699
647847,34,0,34,5909.64,120408.92000000001,0.0,0.04907975256318219
423688,13,0,13,117.72,2400.7400000000002,0.0,0.049034880911718884
625881,115,0,115,1287.76,26270.149999999998,0.0,0.04901989520425274
609482,18,0,18,439.46,8964.98,0.0,0.04901962971473445
738018,41,0,41,1117.98,22806.8,0.0,0.04901959064840311
646527,31,0,31,869.98,17755.54,0.0,0.04899766495414952
385889,30,0,30,547.82,11180.880000000001,0.0,0.048996143416260615
677280,33,0,33,771.04,15745.52,0.0,0.04896884955212657
702792,79,0,79,5012.52,102385.17000000001,0.0,0.048957480853916636
540643,52,0,52,1439.96,29420.02,0.0,0.04894490214486598
533270,107,0,107,2603.68,53212.71,0.0,0.04892966360856269
545163,24,0,24,1390.81,28457.77,0.0,0.04887276831599946
680544,91,0,91,1812.21,37089.93,0.0,0.04885989269863815
426822,25,0,25,1003.52,20541.829999999998,0.0,0.048852512166637545
629304,71,0,71,1479.5,30297.11,0.0,0.04883304051112466
472382,93,0,93,5375.6900000000005,110111.01000000001,0.0,0.048820640188478884
401597,32,0,32,1476.84,30265.63,0.0,0.048795944442590486
635169,44,0,44,2346.87,48110.13,0.0,0.04878120262821988
550391,24,0,24,789.28,16180.24,0.0,0.04878048780487805
525635,46,0,46,5919.28,121345.23999999999,0.0,0.04878048780487805
609912,21,0,21,563.2,11545.6,0.0,0.04878048780487805
657012,22,0,22,599.98,12299.59,0.0,0.04878048780487805
603726,44,0,44,945.56,19383.98,0.0,0.04878048780487805
496336,44,0,44,723.24,14826.42,0.0,0.04878048780487805
605929,44,0,44,1564.44,32071.02,0.0,0.04878048780487805
731908,41,0,41,1613.58,33078.39,0.0,0.04878048780487805
646840,30,0,30,6117.32,125405.06,0.0,0.04878048780487805
477752,44,0,44,365.12,7484.96,0.0,0.04878048780487805
652589,57,0,57,1564.56,32073.48,0.0,0.04878048780487805
567193,44,0,44,1415.96,29027.18,0.0,0.04878048780487805
645662,16,0,16,615.22,12612.01,0.0,0.04878048780487805
723169,41,0,41,1650.04,33825.82,0.0,0.04878048780487805
